"","Time","Year","Month","City","City_code","Unsorted","Unsorted_per_ca","Income","Income_thous","Population","Baby","Household_Size","EnvBud","EnvBud_perca","TimeIndicator","TT_NTC","FE_NTC","TE.NTC","MRSP","FE_TPC","FE_TYC","FE_TCC","FE_TNC","FE_KSC","FE_Yilan","FE_KLC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","Treated_y2008","DATE_2008","DATE_2009","DATE_2010","DATE_2011","DATE_2012","DATE_2013","DATE_2014","DATE_2015","DATE_2016"
"1516",2016-01-01,2016,1,"YilanCounty",7,6702,14.65,1116452,1116.452,457538,0.03,2.74,NA,NA,181,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1522",2016-02-01,2016,2,"YilanCounty",7,6895,15.07,1116452,1116.452,457538,0.03,2.74,NA,NA,182,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1523",2016-03-01,2016,3,"YilanCounty",7,5976,13.06,1116452,1116.452,457538,0.03,2.74,NA,NA,183,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1524",2016-04-01,2016,4,"YilanCounty",7,5883,12.86,1116452,1116.452,457538,0.03,2.74,NA,NA,184,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1521",2016-05-01,2016,5,"YilanCounty",7,7024,15.35,1116452,1116.452,457538,0.03,2.74,NA,NA,185,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1518",2016-06-01,2016,6,"YilanCounty",7,6464,14.13,1116452,1116.452,457538,0.03,2.74,NA,NA,186,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1514",2016-07-01,2016,7,"YilanCounty",7,6701,14.65,1116452,1116.452,457538,0.03,2.74,NA,NA,187,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1515",2016-08-01,2016,8,"YilanCounty",7,6285,13.74,1116452,1116.452,457538,0.03,2.74,NA,NA,188,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1520",2016-09-01,2016,9,"YilanCounty",7,5070,11.08,1116452,1116.452,457538,0.03,2.74,NA,NA,189,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1513",2016-10-01,2016,10,"YilanCounty",7,6985,15.27,1116452,1116.452,457538,0.03,2.74,NA,NA,190,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1517",2016-11-01,2016,11,"YilanCounty",7,5739,12.54,1116452,1116.452,457538,0.03,2.74,NA,NA,191,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1519",2016-12-01,2016,12,"YilanCounty",7,5874,12.84,1116452,1116.452,457538,0.03,2.74,NA,NA,192,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"86",2001-01-01,2001,1,"KeelungCity",17,13035,33.34,1003245,1003.245,390966,0.045,2.96,525193,1.35,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",2001-02-01,2001,2,"KeelungCity",17,9544,24.41,1003245,1003.245,390966,0.045,2.96,525193,1.35,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",2001-03-01,2001,3,"KeelungCity",17,9883,25.28,1003245,1003.245,390966,0.045,2.96,525193,1.35,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",2001-04-01,2001,4,"KeelungCity",17,10268,26.26,1003245,1003.245,390966,0.045,2.96,525193,1.35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",2001-05-01,2001,5,"KeelungCity",17,10938,27.98,1003245,1003.245,390966,0.045,2.96,525193,1.35,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",2001-06-01,2001,6,"KeelungCity",17,9729,24.88,1003245,1003.245,390966,0.045,2.96,525193,1.35,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",2001-07-01,2001,7,"KeelungCity",17,9662,24.71,1003245,1003.245,390966,0.045,2.96,525193,1.35,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",2001-08-01,2001,8,"KeelungCity",17,9589,24.53,1003245,1003.245,390966,0.045,2.96,525193,1.35,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",2001-09-01,2001,9,"KeelungCity",17,8901,22.77,1003245,1003.245,390966,0.045,2.96,525193,1.35,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",2001-10-01,2001,10,"KeelungCity",17,8983,22.98,1003245,1003.245,390966,0.045,2.96,525193,1.35,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",2001-11-01,2001,11,"KeelungCity",17,8790,22.48,1003245,1003.245,390966,0.045,2.96,525193,1.35,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",2001-12-01,2001,12,"KeelungCity",17,9195,23.52,1003245,1003.245,390966,0.045,2.96,525193,1.35,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",2002-01-01,2002,1,"KeelungCity",17,8832,22.56,944630,944.63,391450,0.0434,2.91,543979,1.39,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",2002-02-01,2002,2,"KeelungCity",17,9478,24.21,944630,944.63,391450,0.0434,2.91,543979,1.39,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",2002-03-01,2002,3,"KeelungCity",17,9101,23.25,944630,944.63,391450,0.0434,2.91,543979,1.39,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",2002-04-01,2002,4,"KeelungCity",17,9546,24.39,944630,944.63,391450,0.0434,2.91,543979,1.39,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",2002-05-01,2002,5,"KeelungCity",17,10659,27.23,944630,944.63,391450,0.0434,2.91,543979,1.39,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",2002-06-01,2002,6,"KeelungCity",17,10772,27.52,944630,944.63,391450,0.0434,2.91,543979,1.39,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",2002-07-01,2002,7,"KeelungCity",17,9793,25.02,944630,944.63,391450,0.0434,2.91,543979,1.39,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",2002-08-01,2002,8,"KeelungCity",17,9647,24.64,944630,944.63,391450,0.0434,2.91,543979,1.39,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",2002-09-01,2002,9,"KeelungCity",17,9287,23.72,944630,944.63,391450,0.0434,2.91,543979,1.39,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",2002-10-01,2002,10,"KeelungCity",17,9303,23.77,944630,944.63,391450,0.0434,2.91,543979,1.39,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187",2002-11-01,2002,11,"KeelungCity",17,8374,21.39,944630,944.63,391450,0.0434,2.91,543979,1.39,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",2002-12-01,2002,12,"KeelungCity",17,8253,21.08,944630,944.63,391450,0.0434,2.91,543979,1.39,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",2003-01-01,2003,1,"KeelungCity",17,10936,27.88,927585,927.585,392242,0.0401,2.87,534529,1.36,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",2003-02-01,2003,2,"KeelungCity",17,7467,19.04,927585,927.585,392242,0.0401,2.87,534529,1.36,26,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",2003-03-01,2003,3,"KeelungCity",17,8206,20.92,927585,927.585,392242,0.0401,2.87,534529,1.36,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",2003-04-01,2003,4,"KeelungCity",17,9259,23.61,927585,927.585,392242,0.0401,2.87,534529,1.36,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",2003-05-01,2003,5,"KeelungCity",17,10569,26.95,927585,927.585,392242,0.0401,2.87,534529,1.36,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",2003-06-01,2003,6,"KeelungCity",17,10059,25.64,927585,927.585,392242,0.0401,2.87,534529,1.36,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",2003-07-01,2003,7,"KeelungCity",17,8546,21.79,927585,927.585,392242,0.0401,2.87,534529,1.36,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",2003-08-01,2003,8,"KeelungCity",17,9315,23.75,927585,927.585,392242,0.0401,2.87,534529,1.36,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",2003-09-01,2003,9,"KeelungCity",17,9404,23.97,927585,927.585,392242,0.0401,2.87,534529,1.36,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",2003-10-01,2003,10,"KeelungCity",17,8941,22.79,927585,927.585,392242,0.0401,2.87,534529,1.36,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",2003-11-01,2003,11,"KeelungCity",17,8406,21.43,927585,927.585,392242,0.0401,2.87,534529,1.36,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",2003-12-01,2003,12,"KeelungCity",17,9409,23.99,927585,927.585,392242,0.0401,2.87,534529,1.36,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",2004-01-01,2004,1,"KeelungCity",17,10995,28.02,1093045,1093.045,392337,0.0355,2.83,511963,1.31,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",2004-02-01,2004,2,"KeelungCity",17,8201,20.9,1093045,1093.045,392337,0.0355,2.83,511963,1.31,38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",2004-03-01,2004,3,"KeelungCity",17,7947,20.26,1093045,1093.045,392337,0.0355,2.83,511963,1.31,39,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",2004-04-01,2004,4,"KeelungCity",17,7818,19.93,1093045,1093.045,392337,0.0355,2.83,511963,1.31,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",2004-05-01,2004,5,"KeelungCity",17,8738,22.27,1093045,1093.045,392337,0.0355,2.83,511963,1.31,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382",2004-06-01,2004,6,"KeelungCity",17,8898,22.68,1093045,1093.045,392337,0.0355,2.83,511963,1.31,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",2004-07-01,2004,7,"KeelungCity",17,8502,21.67,1093045,1093.045,392337,0.0355,2.83,511963,1.31,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",2004-08-01,2004,8,"KeelungCity",17,11384,29.02,1093045,1093.045,392337,0.0355,2.83,511963,1.31,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",2004-09-01,2004,9,"KeelungCity",17,9164,23.36,1093045,1093.045,392337,0.0355,2.83,511963,1.31,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",2004-10-01,2004,10,"KeelungCity",17,10346,26.37,1093045,1093.045,392337,0.0355,2.83,511963,1.31,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",2004-11-01,2004,11,"KeelungCity",17,9774,24.91,1093045,1093.045,392337,0.0355,2.83,511963,1.31,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",2004-12-01,2004,12,"KeelungCity",17,9214,23.48,1093045,1093.045,392337,0.0355,2.83,511963,1.31,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",2005-01-01,2005,1,"KeelungCity",17,9903,25.28,1103987,1103.987,391727,0.0332,2.8,565205,1.44,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",2005-02-01,2005,2,"KeelungCity",17,10411,26.58,1103987,1103.987,391727,0.0332,2.8,565205,1.44,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",2005-03-01,2005,3,"KeelungCity",17,7951,20.3,1103987,1103.987,391727,0.0332,2.8,565205,1.44,51,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",2005-04-01,2005,4,"KeelungCity",17,7087,18.09,1103987,1103.987,391727,0.0332,2.8,565205,1.44,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",2005-05-01,2005,5,"KeelungCity",17,7180,18.33,1103987,1103.987,391727,0.0332,2.8,565205,1.44,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",2005-06-01,2005,6,"KeelungCity",17,7771,19.84,1103987,1103.987,391727,0.0332,2.8,565205,1.44,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",2005-07-01,2005,7,"KeelungCity",17,7623,19.46,1103987,1103.987,391727,0.0332,2.8,565205,1.44,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470",2005-08-01,2005,8,"KeelungCity",17,7841,20.02,1103987,1103.987,391727,0.0332,2.8,565205,1.44,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",2005-09-01,2005,9,"KeelungCity",17,8474,21.63,1103987,1103.987,391727,0.0332,2.8,565205,1.44,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",2005-10-01,2005,10,"KeelungCity",17,7789,19.88,1103987,1103.987,391727,0.0332,2.8,565205,1.44,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",2005-11-01,2005,11,"KeelungCity",17,7867,20.08,1103987,1103.987,391727,0.0332,2.8,565205,1.44,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",2005-12-01,2005,12,"KeelungCity",17,7231,18.46,1103987,1103.987,391727,0.0332,2.8,565205,1.44,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576",2006-01-01,2006,1,"KeelungCity",17,9559,24.47,991806,991.806,390633,0.0314,2.77,598657,1.53,61,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567",2006-02-01,2006,2,"KeelungCity",17,7096,18.17,991806,991.806,390633,0.0314,2.77,598657,1.53,62,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571",2006-03-01,2006,3,"KeelungCity",17,7402,18.95,991806,991.806,390633,0.0314,2.77,598657,1.53,63,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566",2006-04-01,2006,4,"KeelungCity",17,7601,19.46,991806,991.806,390633,0.0314,2.77,598657,1.53,64,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575",2006-05-01,2006,5,"KeelungCity",17,7589,19.43,991806,991.806,390633,0.0314,2.77,598657,1.53,65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573",2006-06-01,2006,6,"KeelungCity",17,7247,18.55,991806,991.806,390633,0.0314,2.77,598657,1.53,66,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574",2006-07-01,2006,7,"KeelungCity",17,6964,17.83,991806,991.806,390633,0.0314,2.77,598657,1.53,67,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570",2006-08-01,2006,8,"KeelungCity",17,7177,18.37,991806,991.806,390633,0.0314,2.77,598657,1.53,68,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565",2006-09-01,2006,9,"KeelungCity",17,6681,17.1,991806,991.806,390633,0.0314,2.77,598657,1.53,69,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572",2006-10-01,2006,10,"KeelungCity",17,6992,17.9,991806,991.806,390633,0.0314,2.77,598657,1.53,70,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568",2006-11-01,2006,11,"KeelungCity",17,6613,16.93,991806,991.806,390633,0.0314,2.77,598657,1.53,71,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569",2006-12-01,2006,12,"KeelungCity",17,6825,17.47,991806,991.806,390633,0.0314,2.77,598657,1.53,72,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664",2007-01-01,2007,1,"KeelungCity",17,7174,18.38,1043712,1043.712,390397,0.0305,2.74,622544,1.59,73,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670",2007-02-01,2007,2,"KeelungCity",17,8122,20.8,1043712,1043.712,390397,0.0305,2.74,622544,1.59,74,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668",2007-03-01,2007,3,"KeelungCity",17,6751,17.29,1043712,1043.712,390397,0.0305,2.74,622544,1.59,75,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
