"","Time","Year","Month","City","City_code","Violation","Violation_per_ca","Income","Income_thous","Monthly_Population","Baby","Household_Size","TimeIndicator","TT_TPC","TT_NTC","FE_TPC","FE_NTC","TE.TPC","TE.NTC","MRSP","FE_TYC","FE_TCC","FE_TNC","FE_KSC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"950",2005-02-01,2005,2,"TainanCity",5,282,0.151526142289496,911355,911.355,1861065,0.0353418668991335,3.16,86,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"951",2005-03-01,2005,3,"TainanCity",5,392,0.210638196120281,911355,911.355,1861011,0.0353418668991335,3.15,87,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"952",2005-04-01,2005,4,"TainanCity",5,211,0.11337429853011,911355,911.355,1861092,0.0353418668991335,3.15,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"953",2005-05-01,2005,5,"TainanCity",5,238,0.127857178159845,911355,911.355,1861452,0.0353418668991335,3.15,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"954",2005-06-01,2005,6,"TainanCity",5,187,0.100447501677258,911355,911.355,1861669,0.0353418668991335,3.14,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"955",2005-07-01,2005,7,"TainanCity",5,113,0.0606960711379439,911355,911.355,1861735,0.0353418668991335,3.14,91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"956",2005-08-01,2005,8,"TainanCity",5,164,0.0880867504099525,911355,911.355,1861801,0.0353418668991335,3.13,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"957",2005-09-01,2005,9,"TainanCity",5,204,0.109558142345028,911355,911.355,1862025,0.0353418668991335,3.13,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"958",2005-10-01,2005,10,"TainanCity",5,205,0.110077870696626,911355,911.355,1862318,0.0353418668991335,3.13,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"959",2005-11-01,2005,11,"TainanCity",5,314,0.168574493283326,911355,911.355,1862678,0.0353418668991335,3.13,95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"960",2005-12-01,2005,12,"TainanCity",5,371,0.199149935745964,911355,911.355,1862918,0.0353418668991335,3.13,96,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"961",2006-01-01,2006,1,"TainanCity",5,257,0.137930590321459,981180,981.18,1863256,0.0337628373082941,3.13,97,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"962",2006-02-01,2006,2,"TainanCity",5,185,0.0992784868885317,981180,981.18,1863445,0.0337628373082941,3.12,98,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"963",2006-03-01,2006,3,"TainanCity",5,370,0.198543122761359,981180,981.18,1863575,0.0337628373082941,3.12,99,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"964",2006-04-01,2006,4,"TainanCity",5,306,0.16418643208396,981180,981.18,1863735,0.0337628373082941,3.12,100,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"965",2006-05-01,2006,5,"TainanCity",5,366,0.196340976683704,981180,981.18,1864104,0.0337628373082941,3.12,101,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"966",2006-06-01,2006,6,"TainanCity",5,448,0.240308281195019,981180,981.18,1864272,0.0337628373082941,3.11,102,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"967",2006-07-01,2006,7,"TainanCity",5,393,0.210764996492613,981180,981.18,1864636,0.0337628373082941,3.11,103,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"968",2006-08-01,2006,8,"TainanCity",5,514,0.275624794219816,981180,981.18,1864854,0.0337628373082941,3.11,104,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"969",2006-09-01,2006,9,"TainanCity",5,619,0.331859355967678,981180,981.18,1865248,0.0337628373082941,3.1,105,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"970",2006-10-01,2006,10,"TainanCity",5,620,0.332294822685875,981180,981.18,1865813,0.0337628373082941,3.1,106,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"971",2006-11-01,2006,11,"TainanCity",5,626,0.335425725438505,981180,981.18,1866285,0.0337628373082941,3.1,107,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"972",2006-12-01,2006,12,"TainanCity",5,414,0.221778546086278,981180,981.18,1866727,0.0337628373082941,3.1,108,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"973",2007-01-01,2007,1,"TainanCity",5,384,0.205725380190146,1011389,1011.389,1866566,0.0328711202468796,3.1,109,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"974",2007-02-01,2007,2,"TainanCity",5,320,0.171409624543287,1011389,1011.389,1866873,0.0328711202468796,3.1,110,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"975",2007-03-01,2007,3,"TainanCity",5,603,0.322947249806928,1011389,1011.389,1867178,0.0328711202468796,3.09,111,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"976",2007-04-01,2007,4,"TainanCity",5,339,0.181526298823345,1011389,1011.389,1867498,0.0328711202468796,3.09,112,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"977",2007-05-01,2007,5,"TainanCity",5,347,0.185773199298238,1011389,1011.389,1867869,0.0328711202468796,3.09,113,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"978",2007-06-01,2007,6,"TainanCity",5,425,0.227515938160633,1011389,1011.389,1868001,0.0328711202468796,3.08,114,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"979",2007-07-01,2007,7,"TainanCity",5,404,0.216238667541613,1011389,1011.389,1868306,0.0328711202468796,3.08,115,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"980",2007-08-01,2007,8,"TainanCity",5,665,0.355901407282331,1011389,1011.389,1868495,0.0328711202468796,3.08,116,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"981",2007-09-01,2007,9,"TainanCity",5,520,0.278287972393833,1011389,1011.389,1868568,0.0328711202468796,3.07,117,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"982",2007-10-01,2007,10,"TainanCity",5,828,0.44306103807917,1011389,1011.389,1868817,0.0328711202468796,3.07,118,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"983",2007-11-01,2007,11,"TainanCity",5,1019,0.545095849140578,1011389,1011.389,1869396,0.0328711202468796,3.07,119,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"984",2007-12-01,2007,12,"TainanCity",5,768,0.410681790593997,1011389,1011.389,1870061,0.0328711202468796,3.06,120,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"985",2008-01-01,2008,1,"TainanCity",5,536,0.286577838230018,1010188,1010.188,1870347,0.0321809071518763,3.06,121,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"986",2008-02-01,2008,2,"TainanCity",5,341,0.182309654819925,1010188,1010.188,1870444,0.0321809071518763,3.06,122,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"987",2008-03-01,2008,3,"TainanCity",5,380,0.203123939278771,1010188,1010.188,1870779,0.0321809071518763,3.06,123,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"988",2008-04-01,2008,4,"TainanCity",5,378,0.20200962164346,1010188,1010.188,1871198,0.0321809071518763,3.05,124,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"989",2008-05-01,2008,5,"TainanCity",5,498,0.266111217389353,1010188,1010.188,1871398,0.0321809071518763,3.05,125,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"990",2008-06-01,2008,6,"TainanCity",5,390,0.208387990653531,1010188,1010.188,1871509,0.0321809071518763,3.04,126,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"991",2008-07-01,2008,7,"TainanCity",5,483,0.258033220575131,1010188,1010.188,1871852,0.0321809071518763,3.04,127,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"992",2008-08-01,2008,8,"TainanCity",5,485,0.25907704470548,1010188,1010.188,1872030,0.0321809071518763,3.03,128,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"993",2008-09-01,2008,9,"TainanCity",5,436,0.23289727414039,1010188,1010.188,1872070,0.0321809071518763,3.03,129,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"994",2008-10-01,2008,10,"TainanCity",5,478,0.255279696825987,1010188,1010.188,1872456,0.0321809071518763,3.02,130,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"995",2008-11-01,2008,11,"TainanCity",5,414,0.221035063422114,1010188,1010.188,1873006,0.0321809071518763,3.02,131,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"996",2008-12-01,2008,12,"TainanCity",5,634,0.338493490407127,1010188,1010.188,1873005,0.0321809071518763,3.02,132,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"997",2009-01-01,2009,1,"TainanCity",5,219,0.11689045762881,956303,956.303,1873549,0.031405466336356,3.02,133,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"998",2009-02-01,2009,2,"TainanCity",5,384,0.204993951610751,956303,956.303,1873226,0.031405466336356,3.01,134,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"999",2009-03-01,2009,3,"TainanCity",5,340,0.181461275630071,956303,956.303,1873678,0.031405466336356,3.01,135,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1000",2009-04-01,2009,4,"TainanCity",5,508,0.271147503708262,956303,956.303,1873519,0.031405466336356,3,136,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1001",2009-05-01,2009,5,"TainanCity",5,308,0.164375899931368,956303,956.303,1873754,0.031405466336356,3,137,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1002",2009-06-01,2009,6,"TainanCity",5,387,0.206545297732111,956303,956.303,1873681,0.031405466336356,3,138,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1003",2009-07-01,2009,7,"TainanCity",5,382,0.203850425017463,956303,956.303,1873923,0.031405466336356,2.99,139,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1004",2009-08-01,2009,8,"TainanCity",5,274,0.146190094073859,956303,956.303,1874272,0.031405466336356,2.98,140,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1005",2009-09-01,2009,9,"TainanCity",5,438,0.233685747090132,956303,956.303,1874312,0.031405466336356,2.98,141,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1006",2009-10-01,2009,10,"TainanCity",5,385,0.205343956460681,956303,956.303,1874903,0.031405466336356,2.97,142,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1007",2009-11-01,2009,11,"TainanCity",5,316,0.168520211226219,956303,956.303,1875146,0.031405466336356,2.97,143,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1008",2009-12-01,2009,12,"TainanCity",5,582,0.31033280260381,956303,956.303,1875406,0.031405466336356,2.97,144,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1009",2010-01-01,2010,1,"TainanCity",5,419,0.22343758998829,916361,916.361,1875244,0.0295181860972978,2.97,145,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1010",2010-02-01,2010,2,"TainanCity",5,213,0.113596062003184,916361,916.361,1875065,0.0295181860972978,2.96,146,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1011",2010-03-01,2010,3,"TainanCity",5,372,0.198382542336274,916361,916.361,1875165,0.0295181860972978,2.96,147,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1012",2010-04-01,2010,4,"TainanCity",5,328,0.174920272619644,916361,916.361,1875140,0.0295181860972978,2.95,148,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1013",2010-05-01,2010,5,"TainanCity",5,319,0.170152027369407,916361,916.361,1874794,0.0295181860972978,2.95,149,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1014",2010-06-01,2010,6,"TainanCity",5,325,0.173465537201419,916361,916.361,1873571,0.0295181860972978,2.95,150,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1015",2010-07-01,2010,7,"TainanCity",5,527,0.281213197490106,916361,916.361,1874023,0.0295181860972978,2.94,151,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1016",2010-08-01,2010,8,"TainanCity",5,418,0.223048366811043,916361,916.361,1874033,0.0295181860972978,2.94,152,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1017",2010-09-01,2010,9,"TainanCity",5,457,0.243895409963101,916361,916.361,1873754,0.0295181860972978,2.93,153,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1018",2010-10-01,2010,10,"TainanCity",5,409,0.21827081484391,916361,916.361,1873819,0.0295181860972978,2.93,154,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1019",2010-11-01,2010,11,"TainanCity",5,567,0.302574444252927,916361,916.361,1873919,0.0295181860972978,2.93,155,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1020",2010-12-01,2010,12,"TainanCity",5,525,0.280180211912302,916361,916.361,1873794,0.0295181860972978,2.93,156,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1021",2011-01-01,2011,1,"TainanCity",5,177,0.0944803208701157,978957,978.957,1873406,0.0296415480351206,2.92,157,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1022",2011-02-01,2011,2,"TainanCity",5,86,0.0459113292077199,978957,978.957,1873176,0.0296415480351206,2.92,158,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1023",2011-03-01,2011,3,"TainanCity",5,376,0.200754645254262,978957,978.957,1872933,0.0296415480351206,2.92,159,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1024",2011-04-01,2011,4,"TainanCity",5,386,0.206065258625246,978957,978.957,1873193,0.0296415480351206,2.91,160,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1025",2011-05-01,2011,5,"TainanCity",5,433,0.231134512813286,978957,978.957,1873368,0.0296415480351206,2.91,161,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1026",2011-06-01,2011,6,"TainanCity",5,766,0.408593478293338,978957,978.957,1874724,0.0296415480351206,2.91,162,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1027",2011-07-01,2011,7,"TainanCity",5,541,0.28845779585186,978957,978.957,1875491,0.0296415480351206,2.91,163,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1028",2011-08-01,2011,8,"TainanCity",5,571,0.304429908345805,978957,978.957,1875637,0.0296415480351206,2.9,164,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1029",2011-09-01,2011,9,"TainanCity",5,342,0.182299759438943,978957,978.957,1876031,0.0296415480351206,2.9,165,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1030",2011-10-01,2011,10,"TainanCity",5,610,0.32510584593607,978957,978.957,1876312,0.0296415480351206,2.9,166,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1031",2011-11-01,2011,11,"TainanCity",5,557,0.296796621314154,978957,978.957,1876706,0.0296415480351206,2.9,167,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1032",2011-12-01,2011,12,"TainanCity",5,871,0.464048248231182,978957,978.957,1876960,0.0296415480351206,2.9,168,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1033",2012-01-01,2012,1,"TainanCity",5,611,0.325499503227027,959415,959.415,1877115,0.031279013841612,2.89,169,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1034",2012-02-01,2012,2,"TainanCity",5,661,0.352083230131933,959415,959.415,1877397,0.031279013841612,2.89,170,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1035",2012-03-01,2012,3,"TainanCity",5,725,0.386094628864541,959415,959.415,1877778,0.031279013841612,2.89,171,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1036",2012-04-01,2012,4,"TainanCity",5,573,0.305099311689563,959415,959.415,1878077,0.031279013841612,2.89,172,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1037",2012-05-01,2012,5,"TainanCity",5,776,0.413136461741754,959415,959.415,1878314,0.031279013841612,2.88,173,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1038",2012-06-01,2012,6,"TainanCity",5,514,0.273579608206324,959415,959.415,1878795,0.031279013841612,2.88,174,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1039",2012-07-01,2012,7,"TainanCity",5,799,0.425221205499457,959415,959.415,1879022,0.031279013841612,2.88,175,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1040",2012-08-01,2012,8,"TainanCity",5,961,0.511304566199842,959415,959.415,1879506,0.031279013841612,2.87,176,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1041",2012-09-01,2012,9,"TainanCity",5,594,0.31601728838014,959415,959.415,1879644,0.031279013841612,2.87,177,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1042",2012-10-01,2012,10,"TainanCity",5,872,0.463740985768683,959415,959.415,1880360,0.031279013841612,2.87,178,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1043",2012-11-01,2012,11,"TainanCity",5,712,0.378516830708347,959415,959.415,1881026,0.031279013841612,2.87,179,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1044",2012-12-01,2012,12,"TainanCity",5,524,0.278479734487642,959415,959.415,1881645,0.031279013841612,2.87,180,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1045",2013-01-01,2013,1,"TainanCity",5,496,0.263562719690951,1029390,1029.39,1881905,0.0314171350164188,2.86,181,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1046",2013-02-01,2013,2,"TainanCity",5,225,0.11954617085645,1029390,1029.39,1882118,0.0314171350164188,2.86,182,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
