"","Time","Year","Month","City","City_code","Recycling","Recycling_per_ca","Income","Income_thous","Population","Baby","Household_Size","EnvBud","EnvBud_perca","TimeIndicator","TT_NTC","TT_TPC","FE_NTC","FE_TPC","TE.NTC","TE.TPC","MRSP","FE_TPC","FE_TYC","FE_TCC","FE_TNC","FE_KSC","FE_Yilan","FE_KLC","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","Treated_y2008","DATE_2008","DATE_2009","DATE_2010","DATE_2011","DATE_2012","DATE_2013","DATE_2014","DATE_2015","DATE_2016","All_Tot","All_Cre","All_Com","All_Sch","All_Org","Pap_Tot","Pap_Cre","Pap_Com","Pap_Sch","Pap_Org","Met_Tot","Met_Cre","Met_Com","Met_Sch","Met_Org","Alu_Tot","Alu_Cre","Alu_Com","Alu_Sch","Alu_Org","Pla_Tot","Pla_Cre","Pla_Com","Pla_Sch","Pla_Org","Gla_Tot","Gla_Cre","Gla_Com","Gla_Sch","Gla_Org","Tex_Tot","Tex_Cre","Tex_Com","Tex_Sch","Tex_Org","App_Tot","App_Cre","App_Com","App_Sch","App_Org","Tir_Tot","Tir_Cre","Tir_Com","Tir_Sch","Tir_Org","Ret_Tot","Ret_Cre","Ret_Com","Ret_Sch","Ret_Org","Bat_Tot","Bat_Cre","Bat_Com","Bat_Sch","Bat_Org","Ele_Tot","Ele_Cre","Ele_Com","Ele_Sch","Ele_Org","Lig_Tot","Lig_Cre","Lig_Com","Lig_Sch","Lig_Org","Oth_Tot","Oth_Cre","Oth_Com","Oth_Sch","Oth_Org","All_Tot_pca","All_Cre_pca","All_Com_pca","All_Sch_pca","All_Org_pca","Pap_Tot_pca","Pap_Cre_pca","Pap_Com_pca","Pap_Sch_pca","Pap_Org_pca","Met_Tot_pca","Met_Cre_pca","Met_Com_pca","Met_Sch_pca","Met_Org_pca","Alu_Tot_pca","Alu_Cre_pca","Alu_Com_pca","Alu_Sch_pca","Alu_Org_pca","Pla_Tot_pca","Pla_Cre_pca","Pla_Com_pca","Pla_Sch_pca","Pla_Org_pca","Gla_Tot_pca","Gla_Cre_pca","Gla_Com_pca","Gla_Sch_pca","Gla_Org_pca","Tex_Tot_pca","Tex_Cre_pca","Tex_Com_pca","Tex_Sch_pca","Tex_Org_pca","App_Tot_pca","App_Cre_pca","App_Com_pca","App_Sch_pca","App_Org_pca","Tir_Tot_pca","Tir_Cre_pca","Tir_Com_pca","Tir_Sch_pca","Tir_Org_pca","Ret_Tot_pca","Ret_Cre_pca","Ret_Com_pca","Ret_Sch_pca","Ret_Org_pca","Bat_Tot_pca","Bat_Cre_pca","Bat_Com_pca","Bat_Sch_pca","Bat_Org_pca","Ele_Tot_pca","Ele_Cre_pca","Ele_Com_pca","Ele_Sch_pca","Ele_Org_pca","Lig_Tot_pca","Lig_Cre_pca","Lig_Com_pca","Lig_Sch_pca","Lig_Org_pca","Oth_Tot_pca","Oth_Cre_pca","Oth_Com_pca","Oth_Sch_pca","Oth_Org_pca"
"415",2004-12-01,2004,12,"TaoyuanCity",3,10128.292,5.47,1231830,1231.83,1853029,0.0475,3.23,2641599,1.44,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10128292,2443463,1013640,759708,5911482,5570743,728567,494481,202682,4145013,1605084,389604,177003,35642,1002834,105469,40248,21901,4989,38332,780531,278239,116886,77738,307669,723968,466631,71136,7693,178508,149451,89628,23084,921,35818,86292,44015,20736,2451,19090,144737,120781,8323,242,15391,89164,26193,20418,23766,18787,70198,29672,13604,8167,18756,40003,14977,13836,4463,6727,0,0,0,0,0,578392,169131,15050,359634,34577,5.46580328748228,1.31863181849825,0.547017882612738,0.409981711025569,3.19017241500268,3.00629024154506,0.393176253582648,0.266850114056499,0.109378752302312,2.2368851216036,0.866194754642264,0.210252510888928,0.0955209011839534,0.0192344534273344,0.541186349485086,0.0569170800888707,0.0217201133927208,0.0118190271172227,0.00269234858170056,0.0206861306541884,0.421218987938127,0.150153613354135,0.0630783436200945,0.041951852885195,0.166035717735664,0.390694371215993,0.251820667674386,0.0383890376243437,0.00415158100601771,0.0963330849112453,0.0806522725764141,0.0483683741592819,0.0124574413028614,0.000497024061684949,0.0193294330525858,0.0465680785351983,0.023753001167278,0.0111903267568937,0.00132269921301825,0.0103020513980083,0.0781083296591688,0.0651803074857436,0.00449156489186084,0.000130596984720692,0.00830586029684371,0.0481179733290736,0.0141352347966492,0.0110187158430872,0.0128254873507106,0.0101385353386266,0.0378828393943106,0.0160127013662495,0.00734149330636488,0.00440737840584254,0.0101218059728153,0.0215878974371151,0.00808244231471823,0.00746669372146901,0.00240848901986963,0.00363027238105826,0,0,0,0,0,0.312133269365995,0.0912727215817993,0.0081218372729191,0.194078991748105,0.018659718763171
"514",2005-01-01,2005,1,"TaoyuanCity",3,11024.96,5.86,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11024960,2796839,1216480,463139,6548503,6738025,936337,641037,249853,4910798,1543640,435303,184977,40550,882810,144682,32184,23512,5960,83026,696590,270336,108762,68522,248970,842286,547470,94781,5721,194314,202650,140030,27894,950,33776,100061,41198,35312,1455,22096,136313,96644,22556,520,16593,98086,33708,19342,21249,23787,70436,29430,15137,4884,20986,59225,26707,19440,2693,10385,0,0,0,0,0,229581,171789,5076,39613,13103,5.86335488290266,1.48743030426801,0.646955086272733,0.246309131018403,3.48266089316902,3.58345352589671,0.497967894758115,0.34091982411467,0.132878197069003,2.61168760995492,0.820947117399416,0.231505236353889,0.0983754858225958,0.0215655240927589,0.469500871130172,0.076945577232763,0.0171162719457793,0.0125042811952885,0.00316967998995913,0.0441553441017361,0.370464326208999,0.14377157881973,0.0578424052127408,0.0364417470255,0.132408595151028,0.447949174500456,0.29115850739982,0.0504069528738786,0.00304257369505977,0.103341140531698,0.107774437913627,0.0744715249989895,0.0148347405436108,0.000505234226587446,0.0179629381444396,0.0532149915227015,0.0219101470178417,0.0187798221150062,0.000773806104931299,0.0117512162849223,0.0724947296092784,0.0513977437834917,0.011995856015691,0.000276549260868918,0.00882458054922683,0.0521646361569013,0.0179267740103259,0.0102865688533204,0.011300760085007,0.012650533208248,0.0374596610356983,0.0156516245141774,0.00805024261879386,0.00259743575016114,0.0111608899780675,0.0314973653364647,0.0142034636731273,0.0103386877524842,0.00143220607599999,0.00552300783485329,0,0,0,0,0,0.122097030499129,0.0913617711065587,0.00269954624648197,0.0210672035976932,0.00696850954839506
"505",2005-02-01,2005,2,"TaoyuanCity",3,10725.203,5.7,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,62,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10725203,2930084,1234594,389323,6171203,5929443,907196,649759,210404,4162084,1447696,445529,188560,32317,781291,118371,42516,21383,5105,49367,883096,408960,128522,49079,296535,878944,545588,86662,5856,240838,160891,98320,24296,672,37603,107230,51665,36084,1442,18039,127017,85835,23213,300,17669,107857,57501,15878,14687,19791,68778,29426,15840,4572,18941,53777,26264,17275,2170,8068,0,0,0,0,0,232495,169828,7319,45296,10052,5.70393646599827,1.55829339323816,0.656588573410001,0.207051899787057,3.28200313138855,3.15342899810457,0.482469967813921,0.345558406140245,0.111898212853584,2.21350241129682,0.769921651467094,0.236943683933977,0.100281016595083,0.0171870047375016,0.415510478026034,0.0629527164582974,0.0226110930290441,0.0113720247022309,0.00271496918603043,0.026254629540992,0.46965297322365,0.21749535716337,0.0683512771257597,0.0261014637965108,0.157704875138009,0.467444833740712,0.290157611805675,0.0460890616258118,0.00311437013778535,0.128083790171439,0.0855659367893482,0.0522890833242923,0.0129212323885985,0.000357386737122909,0.0199982343393345,0.0570276485441809,0.027476764543832,0.0191903914022962,0.000766892373409576,0.00959360022464309,0.0675508797457449,0.0456492419359299,0.0123452653702888,0.000159547650501299,0.00939682478902482,0.0573611031337286,0.0305804981715839,0.00844432531553207,0.00781092114304191,0.0105253585035707,0.0365778943539277,0.0156494972121707,0.00842411594646857,0.00243150619363979,0.0100733068271503,0.0285999800033611,0.013967864975887,0.00918728554136645,0.00115406133862606,0.00429076814748159,0,0,0,0,0,0.123646770010998,0.0903188612977819,0.00389243084673002,0.0240895679236894,0.00534590994279685
"513",2005-03-01,2005,3,"TaoyuanCity",3,10571.774,5.62,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10571774,3114268,1241300,590335,5625871,5172503,920785,591713,243230,3416775,1534594,389848,193761,47692,903293,107143,33960,25273,6629,41281,785334,342051,123302,61717,258264,875336,555128,102460,10363,207385,124756,67595,19800,897,36464,91243,31667,38282,1610,19684,158083,102974,23923,245,30941,106335,37921,16798,22692,28924,78307,30365,15488,5960,26494,44613,20298,15037,1946,7332,0,0,0,0,0,1326526,530586,55366,162094,578480,5.62233901110239,1.65624714143793,0.660154995224207,0.313955207528947,2.99198166691131,2.75086900286973,0.489696944556128,0.31468806307025,0.129355916771436,1.81712807847192,0.8161362239113,0.207331108175434,0.103047041029274,0.0253638218256931,0.480394252880899,0.0569813797255355,0.018060794036747,0.0134408259037311,0.00352547125057703,0.0219542885344804,0.41766064852929,0.181911444672066,0.0655751480070371,0.0328226744866288,0.137351381363558,0.465526007330683,0.295231227091617,0.0544908409012102,0.00551130767381653,0.110292631664039,0.0663484222864667,0.035948744785451,0.0105301449330857,0.000477047474998883,0.0193924850929312,0.0485253542489667,0.0168413181614154,0.0203593438549691,0.000856239057690303,0.0104684531748919,0.084072570780656,0.0547641992090691,0.0127228614764752,0.000130297247909394,0.0164552128472023,0.0565516647201853,0.0201673548488658,0.00893360477706939,0.0120681842839182,0.0153825208103319,0.0416456595593507,0.0161488813582398,0.00823691336988038,0.00316967998995913,0.0140901848412714,0.0237263311060481,0.0107949940329179,0.00799706006862676,0.00103493242625176,0.00389934457825174,0,0,0,0,0,0.705480355429619,0.282179165629607,0.0294450507255163,0.0862057228678584,0.307650416206638
"512",2005-04-01,2005,4,"TaoyuanCity",3,13094.399,6.96,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13094399,4162734,1887426,716672,6327566,5508445,875564,626412,269716,3736753,1563111,419025,187748,37860,918478,220806,32332,26927,5870,155677,851773,367900,128447,57434,297993,1000120,600115,96333,8610,295062,178537,112254,28733,800,36750,114807,63620,31855,2589,16743,133678,82997,24396,195,26090,104076,41057,18880,22611,21528,109391,31704,13867,4650,59169,45262,19624,14324,1435,9879,0,0,0,0,0,3095929,1449259,674186,278865,693619,6.96393531725518,2.21384809787291,1.00378127931688,0.381144445933556,3.36516096230634,2.92953152555209,0.465647263545064,0.333141876152732,0.143441847008694,1.9873005388456,0.831302291742452,0.222848180837689,0.0998491742877261,0.0201349134932639,0.488470023123773,0.117430261721966,0.0171949821200266,0.0143204652834949,0.00312181569480874,0.0827929986236356,0.452994603034809,0.195658602064759,0.0683113902131344,0.030544865862972,0.158480276719445,0.531889320731196,0.31915646093529,0.051232346052472,0.00457901756938727,0.156921496174047,0.0949505295918346,0.059699539864576,0.0152809421395127,0.000425460401336797,0.0195445871864091,0.061057290370342,0.0338347384163087,0.0169413013557296,0.00137689622382621,0.00890435437447748,0.0710933694123754,0.0441399211621876,0.0129744149387656,0.000103705972825844,0.0138753273385963,0.0553502709119106,0.0218351596221061,0.0100408654715484,0.0120251064182829,0.0114491393999732,0.0581769234532919,0.0168609957049772,0.0073748242316717,0.00247298858277013,0.0314675831083711,0.0240714858566326,0.0104365436447916,0.00761786848593534,0.000763169594897879,0.00525390413100777,0,0,0,0,0,1.64649399356278,0.770752894726206,0.358549307669562,0.148307518523482,0.368884272643534
"510",2005-05-01,2005,5,"TaoyuanCity",3,14373.994,7.64,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14373994,4838643,1928637,715049,6891666,5867873,1052888,585860,226761,4002364,1609292,468562,184698,33950,922082,150949,35298,36203,5836,73612,874130,342639,138133,69389,323970,1043691,613925,105001,7351,317414,185306,118310,33468,1543,31985,108038,45697,39301,1700,21340,110382,71960,24216,187,14019,128791,59317,26088,23401,19985,64652,27107,14203,5194,18148,44863,19069,16525,1444,7825,0,0,0,0,0,3970749,1908904,695217,313964,1052664,7.64445657006588,2.57331374088185,1.02569834006624,0.380281293144344,3.66516372779894,3.12068450196669,0.559952688803371,0.31157528840897,0.120597282584417,2.12855924216993,0.85586252523512,0.249193220713965,0.0982271065076296,0.0180554757817303,0.490386722231795,0.0802785276517351,0.0187723765579828,0.0192536786369951,0.00310373362775193,0.0391487388290053,0.464884625775667,0.182224158067048,0.0734626520223196,0.0369028397354487,0.172295507776352,0.555061489664503,0.326500971113366,0.0558422095009562,0.00390944926278349,0.168808859787397,0.0985504564126455,0.0629202751026955,0.0177991358899249,0.000820606749078346,0.0170104386709468,0.057457363549531,0.0243028299498595,0.0209012740411718,0.000904103352840693,0.011349156205659,0.0587039625254479,0.0382701631002449,0.0128786863484648,9.94513688124762e-05,0.00745566170792569,0.0684943381857092,0.0315462932826185,0.0138742636875929,0.012445248564603,0.0106285326508948,0.0343835823340332,0.0144161938737957,0.00755351760023315,0.00276230165567915,0.00965156920432523,0.0238592874814659,0.0101413804913642,0.0087884164151132,0.000767956024412918,0.00416153455057554,0,0,0,0,0,2.1117455789346,1.01520382744177,0.369734129795205,0.166974061806632,0.559833559890997
"506",2005-06-01,2005,6,"TaoyuanCity",3,15629.56,8.31,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,66,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15629560,4852737,2638923,933753,7204147,5917529,866531,591744,317715,4141539,1379045,453390,183300,34009,708346,141672,46634,36624,5030,53384,1227836,370358,140039,239970,477469,1059438,603477,97012,9089,349861,161155,97825,27269,1308,34753,98942,38163,38598,1729,20452,108236,63326,25784,262,18864,129466,56218,26227,24588,22433,112575,36107,13052,4364,59051,46743,19719,17307,1378,8339,0,0,0,0,0,5074008,2122950,1415043,269404,1266611,8.31219858789693,2.5808092895024,1.40344654834613,0.496593657661797,3.8313490923866,3.14709282907767,0.46084328378847,0.314704549660802,0.1689689392634,2.20257605636499,0.733411298951878,0.241124364202613,0.0974836144562935,0.0180868534863289,0.376716466806643,0.0753447824727333,0.0248011504449252,0.0194775771731985,0.00267508227340511,0.0283909725812044,0.652994496669709,0.196965829147867,0.0744763114285046,0.127622165635989,0.253930190457349,0.563436145839316,0.320944458271907,0.0515934555681066,0.00483376198468768,0.186065001840116,0.0857063387217893,0.0520258297009652,0.0145023496050664,0.000695627756185662,0.0184825316595721,0.0526198787863317,0.0202960566202702,0.0205274007134971,0.000919526292389152,0.0108768951601752,0.0575626649988619,0.0336783817188175,0.013712588735085,0.000139338281437801,0.0100323562635217,0.0688533203993371,0.02989816605294,0.0139481874323252,0.0130765254350864,0.0119304414789854,0.0598702558506123,0.0192026233888346,0.00694138644780984,0.00232088648929223,0.031404827699174,0.0248591194246074,0.0104870670674504,0.00920430395741992,0.000732855541302632,0.00443489285843443,0,0,0,0,0,2.69848685008265,1.12903894877244,0.752555953361031,0.143275917452173,0.673616030497002
"516",2005-07-01,2005,7,"TaoyuanCity",3,15346.689,8.16,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15346689,6155862,2029035,347321,6814471,6069167,1042742,600889,205159,4220377,1351013,453759,199022,21318,676915,149393,54915,37829,3240,53409,1016079,415887,148013,32545,419635,956450,608285,104814,3341,240010,157343,90347,31319,442,35235,119730,52235,38806,992,27697,114464,60389,27830,215,26030,129170,70337,25662,11161,22010,109918,31078,13016,2547,63277,60374,29716,17517,1017,12124,0,0,0,0,0,4932725,3158077,754299,53190,967159,8.16176057641375,3.27384439636742,1.07909255678301,0.184714165065872,3.62410945819745,3.22773778450005,0.554556787263417,0.319568093873583,0.10910878809732,2.24450411526573,0.718503166489037,0.241320607812729,0.105844974993565,0.0113374560446223,0.360000659463622,0.0794510071711351,0.0292051974242627,0.0201184269027121,0.00172311462541403,0.0284042682187462,0.540376723912364,0.221179312413445,0.0787170879788291,0.0173082609518826,0.223172594393708,0.508664501073224,0.323501475283942,0.0557427581321437,0.0017768290010828,0.127643438656056,0.0836790199094195,0.0480488385994694,0.0166562428868339,0.00023506687173858,0.0187388715513775,0.0636754673150683,0.0277799050797845,0.0206380204178447,0.000527570897657628,0.0147299709197816,0.0608748742232689,0.0321164102204098,0.0148007037115038,0.000114342482859264,0.013843417808496,0.0686959000508425,0.0374070103110328,0.0136477060238811,0.00593570442414998,0.0117054792917786,0.0584571954926725,0.0165280729409312,0.00692224072974968,0.00135455955275603,0.0336523222692356,0.0321084328378847,0.0158037266076553,0.00931598731277083,0.000540866535199403,0.00644785238225915,0,0,0,0,0,2.62334894773006,1.67954588484063,0.40115544408493,0.0282877984338803,0.514359820370619
"515",2005-08-01,2005,8,"TaoyuanCity",3,15642.693,8.32,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15642693,5876347,2024091,460544,7281711,6327836,1073519,611473,144155,4498689,1359089,469474,180458,23108,686049,146470,52936,38939,3813,50782,950361,411851,160068,36895,341547,994480,710830,116723,3994,162933,152907,83055,34365,896,34591,140637,73404,42620,872,23741,101131,47300,27824,330,25677,128951,64627,29929,10984,23411,143043,42270,15691,2655,82427,54628,22818,20275,780,10755,0,0,0,0,0,4961063,2739297,710750,219801,1291215,8.31918305221037,3.12519119126785,1.07646321150275,0.244929043841567,3.87259960559821,3.36530455519179,0.570924780728346,0.325196934983269,0.0766653051933824,2.39251753428679,0.722798189240532,0.249678245571489,0.0959721663805446,0.0122894236926134,0.364858353595885,0.0778964812297507,0.0281527147564558,0.0207087532095669,0.00202785063787151,0.0270071626258565,0.505426215593549,0.219032864688701,0.0851282444014729,0.0196217018841514,0.181643404619224,0.528889824901772,0.378037521352794,0.0620762680315436,0.00212411105367396,0.0866519244637603,0.0813198419840069,0.0441707670412846,0.0182761833649238,0.000476515649497212,0.0183963759283014,0.0747943430785038,0.0390381191246578,0.0226664028812178,0.000463751837457108,0.0126260692351711,0.0537840448094895,0.0251553462290381,0.0147975127584938,0.000175502415551429,0.0136556834064062,0.0685794302659766,0.0343702866964914,0.0159170054395112,0.00584157131035422,0.0124505668196197,0.0760739152355242,0.022480263955633,0.00834487394671959,0.00141199670693649,0.0438367806262352,0.0290525635052832,0.0121351942971288,0.0107827620463794,0.000414823891303377,0.00571978327047156,0,0,0,0,0,2.63841981879641,1.45682800125085,0.37799497531266,0.116895777092787,0.686701065140115
"508",2005-09-01,2005,9,"TaoyuanCity",3,15876.66,8.44,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15876660,5431882,1907122,699720,7837936,6730077,970681,522616,244648,4992132,1330327,411921,178976,37213,702217,140384,49275,32837,6636,51636,966542,395229,142720,67580,361013,898704,601685,99605,8600,188814,132149,76327,20914,1631,33277,110994,54215,32496,1265,23018,104825,44589,33616,533,26087,142987,69718,29492,19641,24136,144275,46332,11760,6147,80036,49070,19897,19056,2301,7816,0,0,0,0,0,4959198,2628356,753603,282802,1294437,8.44361266935983,2.88881336966765,1.01425611439779,0.372128940029229,4.16841424526516,3.57922657680943,0.516232909787504,0.277940516381289,0.130110045332806,2.65494310530783,0.707501824161471,0.219070092473818,0.0951840009870681,0.0197908223936828,0.373456908306902,0.0746597912265811,0.0262057015948383,0.0174635539983705,0.00352919402908873,0.0274613416042835,0.514031684036088,0.210192861199926,0.0759021355984845,0.0359407674029259,0.191995919834751,0.477953705653731,0.319991426972913,0.0529724790939395,0.00457369931437056,0.100416100272507,0.0702802082203204,0.0405926450660421,0.0111225985419472,0.000867407393225394,0.0176975572191057,0.0590294397324705,0.028832919573093,0.0172822015023007,0.00067275925961381,0.012241559397463,0.0557486082126621,0.023713567294008,0.0178778460641722,0.000283462992390641,0.0138737318620913,0.0760441330074307,0.0370778103254985,0.015684597695281,0.01044558467832,0.0128361403083312,0.0767291242535829,0.0246405391434206,0.00625426789965091,0.00326913135877161,0.0425651858517398,0.0260966773669958,0.0105817320067478,0.0101344667598425,0.00122373047934496,0.0041567481210605,0,0,0,0,0,2.6374279642358,1.39782674826997,0.400785293535767,0.150401315523561,0.688414606906499
"509",2005-10-01,2005,10,"TaoyuanCity",3,14849.598,7.9,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,70,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14849598,4993752,2871092,753925,6230829,5721953,885284,697970,210303,3928396,1240036,448386,208472,31836,551342,171865,64344,44958,8028,54535,978879,358499,170209,70744,379427,949593,655431,110977,7963,175222,157363,90179,34427,1863,30894,129478,69054,38096,830,21498,102472,51688,23985,373,26426,135072,57442,29152,23280,25198,100520,42055,17180,7544,33741,51291,20092,20127,3616,7456,0,0,0,0,0,4886560,2184028,1439882,360720,901930,7.89739490596261,2.65580466262054,1.52691994324358,0.400956541347305,3.31371375875119,3.04308052476286,0.470816607421306,0.371198245401305,0.111844498477915,2.08922117346233,0.659482767790095,0.238463109392251,0.110870725984356,0.0169311966711978,0.29321773574229,0.0914021898446857,0.0342197800795185,0.0239098109041246,0.00426949512741475,0.0290031037336278,0.520592815250203,0.19065891052355,0.0905214868139185,0.0376234632902129,0.201788954622521,0.505017773608266,0.348574920385722,0.0590203986989421,0.00423492646980614,0.0931875280537952,0.0836896564194529,0.0479594919151887,0.0183091565460274,0.000990790909613065,0.0164302170486237,0.0688597023053572,0.0367246781923889,0.0202604243116583,0.000441415166386926,0.0114331846349231,0.0544972228072303,0.0274889965303704,0.0127558346575788,0.000198370912123281,0.0140540207071577,0.0718347341617047,0.0305491204669853,0.0155037770247129,0.0123808976789008,0.0134009389911058,0.0534590994279685,0.0223659214727737,0.00913676211870771,0.00401209158460599,0.0179443242518811,0.027277861806207,0.0106854379795736,0.0107040518721321,0.00192308101404232,0.00396529094045894,0,0,0,0,0,2.59879722344542,1.1615217867635,0.765765966997037,0.191840094962762,0.479669374722121
"507",2005-11-01,2005,11,"TaoyuanCity",3,15253.995,8.11,1226234,1226.234,1880316,0.0449,3.19,2695690,1.44,71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15253995,4536186,2746977,658149,7312682,5741143,843296,622848,203926,4071073,1300151,373785,180227,35592,710547,151112,42540,45129,7969,55474,1080862,411448,155178,75792,438444,1152317,632817,106120,8876,404504,179511,110147,30556,1638,37170,107417,47846,35848,885,22838,98582,46640,24237,532,27173,127935,49700,26469,22744,29022,101722,41129,14837,7782,37975,54868,19677,22325,5349,7517,0,0,0,0,0,4950472,1855809,1452441,261451,1380771,8.11246354336186,2.41245939512295,1.46091242110369,0.350020422099264,3.88907077321046,3.05328625613993,0.448486318257144,0.331246450064776,0.108453047253759,2.16510044056425,0.691453457823047,0.198788395142093,0.0958493146896585,0.0189287332554741,0.377887014735821,0.0803652152085075,0.0226238568410842,0.0240007530649104,0.00423811742281617,0.0295024878796968,0.574829975387116,0.218818539011528,0.0825276176983018,0.0403081184226481,0.233175700254638,0.612831566609017,0.336548218490935,0.0564373222373261,0.00472048315283176,0.215125542727924,0.0954685276304621,0.0585789835325552,0.0162504600290589,0.000871130171737091,0.0197679538971109,0.0571270999129933,0.0254457229529505,0.0190648805839019,0.000470665568978831,0.0121458308071622,0.0524284216057301,0.0248043413979352,0.0128898546839999,0.00028293116688897,0.014451294356906,0.0680390955562788,0.0264317274330485,0.0140768892037296,0.0120958392100051,0.0154346397094956,0.054098353680977,0.0218734510582264,0.00789069496829256,0.00413866605400369,0.0201960734259561,0.0291802016256842,0.0104647303963802,0.011873004324805,0.00284473460843816,0.00399773229606087,0,0,0,0,0,2.63278725490822,0.986966552430549,0.772445163472523,0.139046309237384,0.734329229767762
